image_path,label
OriginalImages\10066\20130312_065722.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130312_095726.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130312_114632.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130312_141629.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130312_154640.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130313_084638.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130313_151630.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130313_161633.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130313_162726.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130313_165721.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130314_094639.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130314_101641.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130314_144630.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130314_164635.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130314_165731.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130315_064636.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130315_082735.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130315_084631.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130315_144635.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130315_161633.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130316_084636.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130316_085735.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130316_101634.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130316_104641.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130316_125727.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130317_085726.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130317_092723.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130317_102723.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130317_131631.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130317_164638.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130318_065730.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130318_125736.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130318_152724.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130318_162726.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130318_165738.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130319_071629.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130319_091639.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130319_102725.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130319_134633.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130319_171643.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130320_082728.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130320_095731.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130320_124633.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130320_134640.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130320_144639.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130321_075728.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130321_101637.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130321_132739.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130321_162726.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130321_164627.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130322_062727.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130322_064629.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130322_071638.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130322_122733.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130322_154645.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130323_075727.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130323_102729.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130323_111628.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130323_154639.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130323_171627.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130324_081631.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130324_092731.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130324_115724.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130324_124641.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130324_161635.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130325_062728.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130325_124633.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130325_132723.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130325_144637.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130325_171641.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130326_065726.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130326_071630.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130326_104628.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130326_135734.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130326_164631.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130327_081640.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130327_121632.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130327_131628.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130327_141633.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130327_171630.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130328_082726.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130328_102731.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130328_132733.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130328_135729.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130328_165727.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130329_064636.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130329_085729.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130329_125733.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130329_131644.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130329_151646.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130330_061635.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130330_062735.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130330_105735.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130330_142743.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130330_145726.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130331_081644.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130331_085728.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130331_104635.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130331_131641.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130331_142736.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130401_051636.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130401_095723.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130401_101633.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130401_125727.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130401_132724.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130402_051641.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130402_095724.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130402_115732.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130402_144630.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130402_155730.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130403_074638.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130403_104635.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130403_105722.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130403_122732.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130403_142724.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130404_074633.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130404_085728.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130404_112737.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130404_121630.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130404_165737.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130405_051633.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130405_064641.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130405_081636.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130405_124627.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130405_162732.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130406_061640.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130406_104636.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130406_121630.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130406_134637.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130406_154634.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130407_072730.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130407_081631.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130407_102729.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130407_112730.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130407_164633.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130408_052732.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130408_054632.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130408_065733.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130408_114639.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130408_122726.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130409_064636.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130409_081641.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130409_092724.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130409_112725.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130409_171634.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130410_081633.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130410_084636.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130410_104640.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130410_151633.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130410_152731.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130411_055728.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130411_092734.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130411_095730.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130411_124642.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130411_161637.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130412_051635.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130412_071635.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130412_074631.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130412_082724.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130412_094631.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130413_062731.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130413_065736.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130413_124629.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130413_134633.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130413_164629.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130414_081631.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130414_141634.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130414_151633.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130414_155734.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130414_162734.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130415_081639.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130415_102722.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130415_131636.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130415_145729.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130415_171630.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130416_052724.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130416_082727.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130416_094629.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130416_131637.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130416_162728.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130417_074638.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130417_075725.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130417_102727.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130417_114629.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130417_151630.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130418_085723.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130418_114635.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130418_122726.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130418_135730.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130418_142730.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130419_051643.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130419_101644.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130419_102734.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130419_132732.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130420_051642.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130420_064633.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130420_094633.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130420_125722.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130420_135726.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130421_081638.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130421_092723.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130421_101631.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130421_104634.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130421_165732.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130422_055727.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130422_065728.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130422_085735.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130422_112731.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130422_155722.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130423_055732.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130423_085727.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130423_102734.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130423_115738.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130423_151636.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130424_084632.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130424_091645.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130424_102732.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130424_104639.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130424_154631.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130425_052730.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130425_072737.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130425_101637.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130425_152731.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130425_171630.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130426_061639.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130426_065726.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130426_104637.jpg,ValidationImages\Skyfinder\10066.png
OriginalImages\10066\20130426_121631.jpg,ValidationImages\Skyfinder\10066.png
